# GTEx synthetic data; source: generate_synthetic_data.py
gene,tissue,median_TPM
GENE0903,Liver,4.618336636191463
GENE0903,Lung,2.204528993245755
GENE0903,Kidney,4.040664475234948
GENE0904,Brain,10.09149769577424
GENE0904,Heart,6.109669315330324
GENE0904,Liver,7.400242283214043
GENE0904,Lung,2.375149556241618
GENE0904,Kidney,0.5286058271620933
GENE0905,Brain,1.820811948985783
GENE0905,Heart,5.525608264749361
GENE0905,Liver,1.7588311655036504
GENE0905,Lung,6.03050007681892
GENE0905,Kidney,1.0269620692663204
GENE0906,Brain,3.9532934022567066
GENE0906,Heart,13.01020770465014
GENE0906,Liver,6.700401173919263
GENE0906,Lung,2.271342085468416
GENE0906,Kidney,7.715821048452129
GENE0907,Brain,4.028835688804708
GENE0907,Heart,2.7203454088684444
GENE0907,Liver,11.021881514092485
GENE0907,Lung,6.073076185000884
GENE0907,Kidney,0.9344866264901099
GENE0908,Brain,2.683635804987579
GENE0908,Heart,15.397568531688192
GENE0908,Liver,4.086955931397256
GENE0908,Lung,21.843558471795607
GENE0908,Kidney,8.189604901199315
GENE0909,Brain,9.572551842539218
GENE0909,Heart,1.1826512090643035
GENE0909,Liver,3.059074324077564
GENE0909,Lung,14.980476645033939
GENE0909,Kidney,13.443462739940033
GENE0910,Brain,5.243429844212082
GENE0910,Heart,2.635525189358532
GENE0910,Liver,2.185384393382588
GENE0910,Lung,3.604537651575223
GENE0910,Kidney,4.114440047268359
GENE0911,Brain,2.045131117716961
GENE0911,Heart,2.0567267345968965
GENE0911,Liver,7.05270389664802
GENE0911,Lung,12.354116027681373
GENE0911,Kidney,6.245155918145179
GENE0912,Brain,4.920162704167947
GENE0912,Heart,13.366694966347056
GENE0912,Liver,1.713658409085994
GENE0912,Lung,3.9350583447134566
GENE0912,Kidney,3.2615889045335456
GENE0913,Brain,2.9477134179169897
GENE0913,Heart,2.079989524953415
GENE0913,Liver,9.9766011936674
GENE0913,Lung,7.193279567382761
GENE0913,Kidney,3.7231268388935126
GENE0914,Brain,15.261967757399818
GENE0914,Heart,1.3564245386562863
GENE0914,Liver,3.8576033702451413
GENE0914,Lung,2.118791579305097
GENE0914,Kidney,17.14181384006844
GENE0915,Brain,3.881706856315977
GENE0915,Heart,5.7509358958649575
GENE0915,Liver,3.377439765871615
GENE0915,Lung,10.798209119784271
GENE0915,Kidney,6.947454976379181
GENE0916,Brain,6.612951460280278
GENE0916,Heart,5.0820577805553695
GENE0916,Liver,8.912037176491616
GENE0916,Lung,6.758103130611706
GENE0916,Kidney,7.36735537036176
GENE0917,Brain,1.4302518588534598
GENE0917,Heart,11.900303213303403
GENE0917,Liver,10.729497168597023
GENE0917,Lung,7.812791466380825
GENE0917,Kidney,3.5802564944654423
GENE0918,Brain,4.6427096349319426
GENE0918,Heart,1.9060837940319064
GENE0918,Liver,3.058450070039628
GENE0918,Lung,22.27280148690162
GENE0918,Kidney,4.09472707897629
GENE0919,Brain,2.8929346427916234
GENE0919,Heart,5.690050567598855
GENE0919,Liver,4.086144177690028
GENE0919,Lung,1.9243228078582215
GENE0919,Kidney,6.677540399106917
GENE0920,Brain,3.1909448565635645
GENE0920,Heart,4.720744147862934
GENE0920,Liver,11.677381506096005
GENE0920,Lung,5.5910663640972755
GENE0920,Kidney,13.228095659738068
GENE0921,Brain,6.949374482685234
GENE0921,Heart,2.6487020802782197
GENE0921,Liver,2.4541683424081686
GENE0921,Lung,4.840717278520254
GENE0921,Kidney,1.9764505440042432
GENE0922,Brain,6.480313205051675
GENE0922,Heart,14.970606753432453
GENE0922,Liver,3.7906385206018696
GENE0922,Lung,4.100961915415763
GENE0922,Kidney,20.79453552439446
GENE0923,Brain,9.155361382253455
GENE0923,Heart,7.111926409963883
GENE0923,Liver,9.765203018920635
GENE0923,Lung,5.17580283742371
GENE0923,Kidney,15.836777907336415
GENE0924,Brain,9.5489001727267
GENE0924,Heart,0.6868805328532598
GENE0924,Liver,8.26158164512518
GENE0924,Lung,6.231507410277748
GENE0924,Kidney,1.341739427363455
GENE0925,Brain,11.205152894631157
GENE0925,Heart,4.320397738474812
GENE0925,Liver,2.884107303258673
GENE0925,Lung,0.8587522145541572
GENE0925,Kidney,4.434289873221779
GENE0926,Brain,4.522669238350325
GENE0926,Heart,7.405484482921424
GENE0926,Liver,5.477685114413435
GENE0926,Lung,4.417200510778155
GENE0926,Kidney,2.4354334928005374
GENE0927,Brain,3.502239715560644
GENE0927,Heart,7.035964036680084
GENE0927,Liver,1.1682218747911015
GENE0927,Lung,2.9903907039238113
GENE0927,Kidney,4.478895672783889
GENE0928,Brain,4.3485866788860426
GENE0928,Heart,7.722683312984419
GENE0928,Liver,19.224737456683897
GENE0928,Lung,3.481092420997126
GENE0928,Kidney,3.722609572367647
GENE0929,Brain,3.2803297848448785
GENE0929,Heart,0.816146329553884
GENE0929,Liver,11.78076588600391
GENE0929,Lung,5.872023992957927
GENE0929,Kidney,7.900081953774711
GENE0930,Brain,4.625112107871065
GENE0930,Heart,8.909424198720457
GENE0930,Liver,3.7325240309603136
GENE0930,Lung,7.905107790948166
GENE0930,Kidney,2.7464195808615206
GENE0931,Brain,11.909507395538613
GENE0931,Heart,1.7894526529600647
GENE0931,Liver,7.887950772975005
GENE0931,Lung,5.563204621281198
GENE0931,Kidney,8.732523449049994
GENE0932,Brain,3.6536663597959897
GENE0932,Heart,2.5692217789129566
GENE0932,Liver,2.944442397644742
GENE0932,Lung,3.6085982624760207
GENE0932,Kidney,4.030807144649483
GENE0933,Brain,2.102782686627282
GENE0933,Heart,3.5429809986166223
GENE0933,Liver,1.026162318538251
GENE0933,Lung,3.2987307401385375
GENE0933,Kidney,3.8916390620303627
GENE0934,Brain,21.44006866587993
GENE0934,Heart,15.959739321039503
GENE0934,Liver,11.98121321894105
GENE0934,Lung,8.283701329870176
GENE0934,Kidney,4.3764405206088055
GENE0935,Brain,1.1605415053168684
GENE0935,Heart,3.4355395975023795
GENE0935,Liver,3.2310354619059343
GENE0935,Lung,2.5050498213338748
GENE0935,Kidney,9.223551546192175
GENE0936,Brain,3.670682865604604
GENE0936,Heart,2.3967080583349873
GENE0936,Liver,1.208686592015227
GENE0936,Lung,13.522646324955197
GENE0936,Kidney,9.798922202115078
GENE0937,Brain,4.32932008945656
GENE0937,Heart,6.354051990836881
GENE0937,Liver,4.139692373413919
GENE0937,Lung,8.142756758503387
GENE0937,Kidney,5.872064285599953
GENE0938,Brain,3.1705283599992224
GENE0938,Heart,2.757010124363033
GENE0938,Liver,1.6344200800675666
GENE0938,Lung,3.4196000353288794
GENE0938,Kidney,11.266052805386723
GENE0939,Brain,1.0883803131228615
GENE0939,Heart,6.505049649577868
GENE0939,Liver,6.469922386759157
GENE0939,Lung,2.7552751746776263
GENE0939,Kidney,1.2714099873676459
GENE0940,Brain,2.763761402048608
GENE0940,Heart,2.775191305589201
GENE0940,Liver,7.0530966401020345
GENE0940,Lung,6.694727734086853
GENE0940,Kidney,3.5847466408239717
GENE0941,Brain,7.162126368853809
GENE0941,Heart,2.329285424654751
GENE0941,Liver,4.627223392364643
GENE0941,Lung,10.94553798944931
GENE0941,Kidney,3.469582060404461
GENE0942,Brain,4.2178368904785115
GENE0942,Heart,1.5209452109720614
GENE0942,Liver,3.8558526646621405
GENE0942,Lung,6.594927876729897
GENE0942,Kidney,3.0657870313255473
GENE0943,Brain,14.407190551605064
GENE0943,Heart,7.559910349394642
GENE0943,Liver,4.774528142411859
GENE0943,Lung,9.579111636435272
GENE0943,Kidney,12.016441580234781
GENE0944,Brain,12.172204812148138
GENE0944,Heart,2.037031529272416
GENE0944,Liver,2.5699644541344235
GENE0944,Lung,4.573463752692416
GENE0944,Kidney,2.4964727970659037
GENE0945,Brain,21.67220319303967
GENE0945,Heart,0.9986603665380798
GENE0945,Liver,5.271416636585993
GENE0945,Lung,1.3837026081175723
GENE0945,Kidney,1.888713804446646
GENE0946,Brain,12.62599967918486
GENE0946,Heart,4.08520170715061
GENE0946,Liver,4.938597420204492
GENE0946,Lung,6.546543661020148
GENE0946,Kidney,3.0740545937953225
GENE0947,Brain,7.209518112796744
GENE0947,Heart,7.289573968865381
GENE0947,Liver,4.518015483157172
GENE0947,Lung,3.3608198715604773
GENE0947,Kidney,5.322132808563582
GENE0948,Brain,9.64917894035064
GENE0948,Heart,3.9600451543026725
GENE0948,Liver,4.206607367896112
GENE0948,Lung,1.550204642890901
GENE0948,Kidney,9.045802974150286
GENE0949,Brain,2.7202972255508766
GENE0949,Heart,9.42400967056163
GENE0949,Liver,6.829526986325249
GENE0949,Lung,12.416039116313833
GENE0949,Kidney,6.316090705514277
GENE0950,Brain,2.2135315588293514
GENE0950,Heart,29.35184945262724
GENE0950,Liver,12.145502670842912
GENE0950,Lung,4.557471626923997
GENE0950,Kidney,2.642542375740697
GENE0951,Brain,1.9326556520670233
GENE0951,Heart,15.59935017142398
GENE0951,Liver,3.746385966229924
GENE0951,Lung,5.890550575352908
GENE0951,Kidney,8.92304422477482
GENE0952,Brain,5.798086888903763
GENE0952,Heart,6.9271300133261295
GENE0952,Liver,4.079279244119445
GENE0952,Lung,8.057100402396985
GENE0952,Kidney,10.284839703611237
GENE0953,Brain,4.182899600115666
GENE0953,Heart,5.961589806905867
GENE0953,Liver,3.4426737427648213
GENE0953,Lung,5.6130012580153466
GENE0953,Kidney,13.275948691288738
GENE0954,Brain,6.1283040933992465
GENE0954,Heart,3.3853098914927333
GENE0954,Liver,4.310919231215289
GENE0954,Lung,1.9227379896680106
GENE0954,Kidney,3.652445523169873
GENE0955,Brain,12.63061671341877
GENE0955,Heart,15.758309106297816
GENE0955,Liver,1.1255808322223826
GENE0955,Lung,8.04648617916984
GENE0955,Kidney,5.365086190625286
GENE0956,Brain,1.1663618026567895
GENE0956,Heart,6.327430908856081
GENE0956,Liver,6.120644471155335
GENE0956,Lung,7.572790930390775
GENE0956,Kidney,1.6470800537272654
GENE0957,Brain,3.062056441071134
GENE0957,Heart,6.3636149738010355
GENE0957,Liver,1.2495827918499534
GENE0957,Lung,14.812053069352089
GENE0957,Kidney,5.980986603981303
GENE0958,Brain,3.092496260792514
GENE0958,Heart,13.193045825920633
GENE0958,Liver,11.813616702347625
GENE0958,Lung,3.323791857062356
GENE0958,Kidney,2.1349792136504906
GENE0959,Brain,8.411932807218466
GENE0959,Heart,39.82549542214195
GENE0959,Liver,5.493182664841964
GENE0959,Lung,3.3811693652634496
GENE0959,Kidney,1.849180027304812
GENE0960,Brain,8.420194243256404
GENE0960,Heart,1.6350674781511987
GENE0960,Liver,7.4449650949323125
GENE0960,Lung,6.8069858894995425
GENE0960,Kidney,5.486008173233007
GENE0961,Brain,3.662350234207902
GENE0961,Heart,23.841074993209908
GENE0961,Liver,4.777903138228945
GENE0961,Lung,19.599961419748798
GENE0961,Kidney,7.385390867009624
GENE0962,Brain,13.463723445559612
GENE0962,Heart,3.121588534100775
GENE0962,Liver,6.810976323698359
GENE0962,Lung,4.714544177814603
GENE0962,Kidney,3.8395231697086447
GENE0963,Brain,1.7126345543468178
GENE0963,Heart,4.933945043193339
GENE0963,Liver,26.75865810782899
GENE0963,Lung,19.20725347934971
GENE0963,Kidney,4.052480100547314
GENE0964,Brain,21.393347310471825
GENE0964,Heart,5.240431884021838
GENE0964,Liver,2.374365555338906
GENE0964,Lung,4.30562938817439
GENE0964,Kidney,6.78759657502892
GENE0965,Brain,8.299523437220065
GENE0965,Heart,5.2992925142413325
GENE0965,Liver,4.618739924693269
GENE0965,Lung,7.434485082796785
GENE0965,Kidney,5.007450068021581
GENE0966,Brain,2.007624603682507
GENE0966,Heart,4.063965046804194
GENE0966,Liver,4.5324332863346175
GENE0966,Lung,3.149271534578864
GENE0966,Kidney,6.457577618329042
GENE0967,Brain,5.070234246779162
GENE0967,Heart,2.6990774653060687
GENE0967,Liver,12.616422234646501
GENE0967,Lung,3.316371957168129
GENE0967,Kidney,5.487514531743259
GENE0968,Brain,4.107734076041207
GENE0968,Heart,2.4917730627960823
GENE0968,Liver,7.017652088319188
GENE0968,Lung,5.464436011144155
GENE0968,Kidney,8.07130968441541
GENE0969,Brain,20.77065202711898
GENE0969,Heart,4.764216881421657
GENE0969,Liver,3.824693677562184
GENE0969,Lung,0.4541658201071407
GENE0969,Kidney,6.891989344590902
GENE0970,Brain,2.652404658729292
GENE0970,Heart,2.477066379725495
GENE0970,Liver,2.850550627702053
GENE0970,Lung,6.467270337022092
GENE0970,Kidney,3.6152804344234224
GENE0971,Brain,3.665048655798474
GENE0971,Heart,3.50774999218596
GENE0971,Liver,4.385249414724199
GENE0971,Lung,3.476561555465426
GENE0971,Kidney,2.5234507735056524
GENE0972,Brain,1.9038181509720244
GENE0972,Heart,9.529981778242956
GENE0972,Liver,6.615556962537456
GENE0972,Lung,4.3518725741917805
GENE0972,Kidney,2.642368367207251
GENE0973,Brain,17.728608890844182
GENE0973,Heart,3.2446846769585695
GENE0973,Liver,7.6653241072091625
GENE0973,Lung,1.7147006216517144
GENE0973,Kidney,10.631469534668476
GENE0974,Brain,7.8274925641556585
GENE0974,Heart,2.220771140217158
GENE0974,Liver,4.790048687277863
GENE0974,Lung,1.971601271318286
GENE0974,Kidney,3.4747435816793835
GENE0975,Brain,1.6066102193737206
GENE0975,Heart,5.219262159736421
GENE0975,Liver,10.088933520545355
GENE0975,Lung,2.660455161271193
GENE0975,Kidney,3.2825574857633564
GENE0976,Brain,5.755812135628497
GENE0976,Heart,1.0777519216200435
GENE0976,Liver,4.948071640799223
GENE0976,Lung,3.0668161430149206
GENE0976,Kidney,4.584565438023302
GENE0977,Brain,0.5033456876718658
GENE0977,Heart,1.8943923536980058
GENE0977,Liver,3.427333326592225
GENE0977,Lung,8.213543787092673
GENE0977,Kidney,1.5480732771247354
GENE0978,Brain,1.528766487805077
GENE0978,Heart,3.456784700093894
GENE0978,Liver,2.944792639312316
GENE0978,Lung,5.391388137186243
GENE0978,Kidney,2.4013163357504648
GENE0979,Brain,4.667828469836668
GENE0979,Heart,1.9516140706984466
GENE0979,Liver,4.625659261266303
GENE0979,Lung,9.102375517198162
GENE0979,Kidney,2.7637091452289817
GENE0980,Brain,2.9780289342895276
GENE0980,Heart,13.583575256154921
GENE0980,Liver,2.2358888701250836
GENE0980,Lung,1.8766827386249514
GENE0980,Kidney,1.2136676353170233
GENE0981,Brain,2.2353589329479306
GENE0981,Heart,4.004347143984119
GENE0981,Liver,3.0350871772670915
GENE0981,Lung,25.0285947267767
GENE0981,Kidney,2.280596527240281
GENE0982,Brain,2.061975327445575
GENE0982,Heart,3.980733987568676
GENE0982,Liver,11.141837936981869
GENE0982,Lung,3.0617914188080633
GENE0982,Kidney,4.991154890077884
GENE0983,Brain,5.106940191058406
GENE0983,Heart,3.1098191158142163
GENE0983,Liver,4.2211669669963765
GENE0983,Lung,1.7113203834332178
GENE0983,Kidney,0.5794325274035839
GENE0984,Brain,3.076993199050649
GENE0984,Heart,8.8594096269417
GENE0984,Liver,4.200583611516666
GENE0984,Lung,1.902614632996369
GENE0984,Kidney,3.504886435969699
GENE0985,Brain,12.2645356566727
GENE0985,Heart,1.995730798358806
GENE0985,Liver,4.616720646199817
GENE0985,Lung,4.735478456842694
GENE0985,Kidney,9.010130400398557
GENE0986,Brain,2.6337665809400472
GENE0986,Heart,11.244430718756481
GENE0986,Liver,3.057043884765054
GENE0986,Lung,7.803699486604454
GENE0986,Kidney,10.280529014107497
GENE0987,Brain,17.491410939029937
GENE0987,Heart,18.241586716156384
GENE0987,Liver,2.041257946371105
GENE0987,Lung,14.140373846474743
GENE0987,Kidney,1.3219485604798842
GENE0988,Brain,2.928019860284081
GENE0988,Heart,5.539239651174643
GENE0988,Liver,1.5548052299626314
GENE0988,Lung,4.708030715171282
GENE0988,Kidney,6.639938500711274
GENE0989,Brain,8.979351327244547
GENE0989,Heart,3.8985902778320667
GENE0989,Liver,12.129940259322874
GENE0989,Lung,4.659631180248223
GENE0989,Kidney,8.760370318823794
GENE0990,Brain,10.061410620703475
GENE0990,Heart,19.691285938074138
GENE0990,Liver,4.132289438233891
GENE0990,Lung,7.039632406409821
GENE0990,Kidney,4.153224229917628
GENE0991,Brain,3.8837354377315023
GENE0991,Heart,2.291304436441838
GENE0991,Liver,9.962288123226877
GENE0991,Lung,2.1012017908928433
GENE0991,Kidney,1.6932279414658067
GENE0992,Brain,3.9324642886874934
GENE0992,Heart,2.888172147564597
GENE0992,Liver,27.894009999710903
GENE0992,Lung,5.52122883183855
GENE0992,Kidney,26.162056444637752
GENE0993,Brain,1.4513768135051595
GENE0993,Heart,2.5272225884941113
GENE0993,Liver,13.256086764786025
GENE0993,Lung,2.7020793057312966
GENE0993,Kidney,2.608879831721548
GENE0994,Brain,6.853648951072649
GENE0994,Heart,2.557908224470859
GENE0994,Liver,2.5527893851450245
GENE0994,Lung,8.320858429094072
GENE0994,Kidney,3.5708103039929973
GENE0995,Brain,5.006918274758268
GENE0995,Heart,11.215796901722017
GENE0995,Liver,12.141605901594005
GENE0995,Lung,8.906528506323857
GENE0995,Kidney,22.10717683034859
GENE0996,Brain,3.3510802891623523
GENE0996,Heart,2.1435332589561744
GENE0996,Liver,19.209995014640832
GENE0996,Lung,6.073733256671816
GENE0996,Kidney,3.6285822864084496
GENE0997,Brain,0.8149736036725406
GENE0997,Heart,10.483156891685109
GENE0997,Liver,8.846486245728304
GENE0997,Lung,2.5150764339484213
GENE0997,Kidney,6.162397865592547
GENE0998,Brain,9.41988927134605
GENE0998,Heart,1.5416712792314895
GENE0998,Liver,8.191266477468682
GENE0998,Lung,5.360479785006879
GENE0998,Kidney,2.172078345465184
GENE0999,Brain,3.256123703347913
GENE0999,Heart,3.226013312730985
GENE0999,Liver,2.5735343333927663
GENE0999,Lung,3.3861512357432537
GENE0999,Kidney,0.9882018163438455
